COHORT	SYMBOL	TIER	cancer_type	parent	name_parent	sequencing	ROLE	CGC_GENE	CGC_CANCER_GENE	gene_driver_statement	SAMPLES	MUTS	MUTS/SAMPLE	Significant_Bidders	TYPET	PATH	SNP	INDEL	INDEL/SNP	Signature10	Signature9	Warning_Expression	Warning_Germline	Warning_size	Samples_3muts	Warning_Palindrome	PALINDROME	FILTER
PCAWG_WGS_UTERUS_ADENOCA	BCOR	1	UCEC	ED	Endometrium	WGS	dom	YES	NO	tier1_tier3	3.0	3.0	1.0		primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_UTERUS_ADENOCA.01.out.gz	11.0	1.0	0.08333333333333333	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCAWG_WGS_UTERUS_ADENOCA	CTNNB1	1	UCEC	ED	Endometrium	WGS	dom	YES	YES	tier1_tier3	4.0	4.0	1.0		primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_UTERUS_ADENOCA.01.out.gz	8.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_SARC	TP53	1	S	MSKV	Musculoskeletal & vascular systems	WXS	rec	YES	YES	tier1_tier3	70.0	75.0	1.0714285714285714	dndscv,oncodrivefml,hotmapssignature,cbase,edriver	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_SARC.01.out.gz	73.0	7.0	0.0875	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_SARC	RB1	1	S	MSKV	Musculoskeletal & vascular systems	WXS	rec	YES	YES	tier1_tier3	17.0	18.0	1.0588235294117647	dndscv,oncodrivefml,cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_SARC.01.out.gz	16.0	3.0	0.15789473684210525	0.0	0.0	False	False	False	0.0	False	0.05263157894736842	PASS
PCATLAS_WXS_PRAD	TP53	1	PRAD	MRS	Male reproductory system	WXS	rec	YES	YES	tier1_tier3	50.0	52.0	1.04	cbase,hotmapssignature,edriver,dndscv,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_PRAD.01.out.gz	46.0	3.0	0.061224489795918366	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_PRAD	FOXA1	1	PRAD	MRS	Male reproductory system	WXS	dom	YES	YES	tier1_tier3	28.0	28.0	1.0	cbase,edriver,dndscv,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_PRAD.01.out.gz	20.0	1.0	0.047619047619047616	0.0	0.0	False	False	False	1.0	False	0.0	PASS
PCATLAS_WXS_PRAD	KMT2D	1	PRAD	MRS	Male reproductory system	WXS	rec	YES	NO	tier1_tier3	28.0	31.0	1.1071428571428572	cbase,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_PRAD.01.out.gz	15.0	5.0	0.25	0.0	0.0	False	True	True	0.0	False	0.05	PASS
PCATLAS_WXS_PRAD	PTEN	1	PRAD	MRS	Male reproductory system	WXS	rec	YES	YES	tier1_tier3	17.0	17.0	1.0	dndscv,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_PRAD.01.out.gz	7.0	4.0	0.3636363636363637	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_PRAD	APC	1	PRAD	MRS	Male reproductory system	WXS	rec	YES	NO	tier1_tier3	10.0	10.0	1.0	cbase,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_PRAD.01.out.gz	7.0	0.0	0.0	0.0	0.0	False	True	False	0.0	False	0.2857142857142857	PASS
PCATLAS_WXS_PRAD	CDK12	1	PRAD	MRS	Male reproductory system	WXS	rec	YES	NO	tier1_tier3	9.0	14.0	1.5555555555555556	cbase,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_PRAD.01.out.gz	10.0	1.0	0.09090909090909093	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_PRAD	CDKN1B	1	PRAD	MRS	Male reproductory system	WXS	rec	YES	NO	tier1_tier3	6.0	6.0	1.0	oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_PRAD.01.out.gz	2.0	1.0	0.3333333333333333	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_PRAD	ZFHX3	1	PRAD	MRS	Male reproductory system	WXS	rec	YES	YES	tier1_tier3	13.0	14.0	1.0769230769230769	oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_PRAD.01.out.gz	9.0	2.0	0.18181818181818185	0.0	0.0	False	True	False	0.0	False	0.2727272727272727	PASS
PCATLAS_WXS_PRAD	HRAS	1	PRAD	MRS	Male reproductory system	WXS	dom	YES	YES	tier1_tier3	5.0	5.0	1.0		primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_PRAD.01.out.gz	5.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_PRAD	PIK3CA	1	PRAD	MRS	Male reproductory system	WXS	dom	YES	NO	tier1_tier3	11.0	11.0	1.0		primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_PRAD.01.out.gz	11.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_PRAD	IDH1	1	PRAD	MRS	Male reproductory system	WXS	dom	YES	NO	tier1_tier3	4.0	4.0	1.0	hotmapssignature	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_PRAD.01.out.gz	4.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_PRAD	BRAF	1	PRAD	MRS	Male reproductory system	WXS	dom	YES	YES	tier1_tier3	7.0	7.0	1.0		primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_PRAD.01.out.gz	6.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_PRAD	KMT2C	1	PRAD	MRS	Male reproductory system	WXS	rec	YES	NO	tier1_tier3	27.0	29.0	1.0740740740740742		primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_PRAD.01.out.gz	20.0	6.0	0.2307692307692308	0.0	0.0	False	False	True	0.0	False	0.038461538461538464	PASS
PCATLAS_WXS_PRAD	CTNNB1	1	PRAD	MRS	Male reproductory system	WXS	dom	YES	YES	tier1_tier3	10.0	10.0	1.0	edriver,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_PRAD.01.out.gz	10.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCAWG_WGS_OVARY_ADENOCA	TP53	1	OV	FRS	Female reproductory system	WGS	rec	YES	YES	tier1_tier3	92.0	92.0	1.0	dndscv,oncodrivefml,edriver,cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_OVARY_ADENOCA.01.out.gz	93.0	5.0	0.051020408163265314	0.0	0.0	False	False	False	1.0	False	0.0	PASS
PCAWG_WGS_OVARY_ADENOCA	NF1	1	OV	FRS	Female reproductory system	WGS	rec	YES	NO	tier1_tier3	5.0	5.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_OVARY_ADENOCA.01.out.gz	32.0	2.0	0.05882352941176471	0.0	0.0	False	False	False	1.0	False	0.0	PASS
PCAWG_WGS_OVARY_ADENOCA	CDK12	1	OV	FRS	Female reproductory system	WGS	rec	YES	YES	tier1_tier3	6.0	6.0	1.0		primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_OVARY_ADENOCA.01.out.gz	17.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCAWG_WGS_OVARY_ADENOCA	BRCA2	1	OV	FRS	Female reproductory system	WGS	rec	YES	YES	tier1_tier3	6.0	6.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_OVARY_ADENOCA.01.out.gz	12.0	1.0	0.07692307692307693	0.0	0.0	False	True	False	0.0	False	0.0	PASS
PCAWG_WGS_OVARY_ADENOCA	UGT2B17	1	OV	FRS	Female reproductory system	WGS	rec	NO	NO	tier1_tier3	3.0	4.0	1.3333333333333333	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_OVARY_ADENOCA.01.out.gz	14.0	2.0	0.125	0.0	0.0	False	False	False	1.0	False	0.0	PASS
PCAWG_WGS_OVARY_ADENOCA	BRCA1	1	OV	FRS	Female reproductory system	WGS	rec	YES	YES	tier1_tier3	5.0	6.0	1.2		primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_OVARY_ADENOCA.01.out.gz	9.0	2.0	0.18181818181818185	0.0	0.0	False	True	False	0.0	False	0.0	PASS
ICGC_WGS_PRAD_UK	TP53	1	PRAD	MRS	Male reproductory system	WGS	rec	YES	YES	tier1_tier3	13.0	13.0	1.0	dndscv,cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_PRAD_UK.01.out.gz	12.0	2.0	0.14285714285714285	0.0	0.0	False	False	False	0.0	False	0.0	PASS
ICGC_WGS_PRAD_UK	SPOP	1	PRAD	MRS	Male reproductory system	WGS	dom	YES	YES	tier1_tier3	11.0	11.0	1.0	dndscv,cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_PRAD_UK.01.out.gz	19.0	1.0	0.05	0.0	0.21052631578947367	False	False	False	0.0	False	0.0	PASS
ICGC_WGS_PRAD_UK	FOXA1	1	PRAD	MRS	Male reproductory system	WGS	dom	YES	YES	tier1_tier3	16.0	17.0	1.0625	dndscv,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_PRAD_UK.01.out.gz	15.0	1.0	0.0625	0.0	0.13333333333333333	False	False	False	0.0	False	0.0	PASS
ICGC_WGS_PRAD_UK	APC	1	PRAD	MRS	Male reproductory system	WGS	rec	YES	NO	tier1_tier3	4.0	5.0	1.25	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_PRAD_UK.01.out.gz	18.0	2.0	0.1	0.0	0.05555555555555555	False	True	False	0.0	False	0.05	PASS
ICGC_WGS_PRAD_UK	CDKN1B	1	PRAD	MRS	Male reproductory system	WGS	rec	YES	NO	tier1_tier3	3.0	3.0	1.0	dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_PRAD_UK.01.out.gz	3.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
ICGC_WGS_PRAD_UK	PIK3CA	1	PRAD	MRS	Male reproductory system	WGS	dom	YES	NO	tier1_tier3	4.0	5.0	1.25		primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_PRAD_UK.01.out.gz	16.0	0.0	0.0	0.0	0.125	False	False	False	1.0	False	0.0	PASS
ICGC_WGS_PRAD_UK	TULP4	1	PRAD	MRS	Male reproductory system	WGS	rec	NO	NO	tier1_tier3	4.0	4.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_PRAD_UK.01.out.gz	32.0	3.0	0.08571428571428573	0.0	0.21875	False	True	False	1.0	False	0.0	PASS
ICGC_WGS_PRAD_UK	KMT2D	1	PRAD	MRS	Male reproductory system	WGS	rec	YES	NO	tier1_tier3	6.0	6.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_PRAD_UK.01.out.gz	5.0	4.0	0.4444444444444444	0.0	0.2	False	True	True	0.0	False	0.0	PASS
ICGC_WGS_PRAD_UK	FOXP1	1	PRAD	MRS	Male reproductory system	WGS	rec	YES	NO	tier1_tier3	3.0	3.0	1.0		primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_PRAD_UK.01.out.gz	30.0	3.0	0.09090909090909093	0.0	0.06666666666666668	False	False	False	2.0	False	0.0	PASS
ICGC_WGS_PRAD_UK	KMT2C	1	PRAD	MRS	Male reproductory system	WGS	rec	YES	NO	tier1_tier3	10.0	10.0	1.0		primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_PRAD_UK.01.out.gz	53.0	5.0	0.08620689655172414	0.0	0.11320754716981132	False	False	True	2.0	False	0.0	PASS
PCAWG_WGS_BILIARY_ADENOCA	ARID1A	1	CH	LVB	Liver & billiary tract	WGS	rec	YES	NO	tier1_tier3	4.0	4.0	1.0	oncodrivefml,cbase,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_BILIARY_ADENOCA.01.out.gz	6.0	1.0	0.14285714285714285	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCAWG_WGS_BILIARY_ADENOCA	TP53	1	CH	LVB	Liver & billiary tract	WGS	dom	YES	YES	tier1_tier3	9.0	9.0	1.0	cbase,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_BILIARY_ADENOCA.01.out.gz	11.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCAWG_WGS_BILIARY_ADENOCA	SMAD4	1	CH	LVB	Liver & billiary tract	WGS	rec	YES	NO	tier1_tier3	4.0	4.0	1.0	oncodrivefml,cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_BILIARY_ADENOCA.01.out.gz	7.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCAWG_WGS_BILIARY_ADENOCA	KMT2C	1	CH	LVB	Liver & billiary tract	WGS	rec	YES	NO	tier1_tier3	4.0	4.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_BILIARY_ADENOCA.01.out.gz	22.0	0.0	0.0	0.0	0.0	False	False	True	2.0	False	0.0	PASS
PCAWG_WGS_KIDNEY_RCC	VHL	1	RCCC	R	Renal	WGS	rec	YES	YES	tier1_tier3	74.0	76.0	1.027027027027027	cbase,edriver,oncodrivefml,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_KIDNEY_RCC.01.out.gz	45.0	16.0	0.26229508196721313	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCAWG_WGS_KIDNEY_RCC	SETD2	1	RCCC	R	Renal	WGS	rec	YES	YES	tier1_tier3	19.0	19.0	1.0	cbase,oncodrivefml,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_KIDNEY_RCC.01.out.gz	39.0	4.0	0.09302325581395347	0.0	0.02564102564102564	False	False	False	1.0	False	0.02325581395348837	PASS
PCAWG_WGS_KIDNEY_RCC	PBRM1	1	RCCC	R	Renal	WGS	rec	YES	YES	tier1_tier3	40.0	44.0	1.1	cbase,oncodrivefml,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_KIDNEY_RCC.01.out.gz	50.0	17.0	0.2537313432835821	0.0	0.06	False	False	False	1.0	False	0.0	PASS
PCAWG_WGS_KIDNEY_RCC	KDM5C	1	RCCC	R	Renal	WGS	rec	YES	YES	tier1_tier3	6.0	7.0	1.1666666666666667	cbase,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_KIDNEY_RCC.01.out.gz	12.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCAWG_WGS_KIDNEY_RCC	PTEN	1	RCCC	R	Renal	WGS	rec	YES	NO	tier1_tier3	6.0	6.0	1.0		primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_KIDNEY_RCC.01.out.gz	32.0	3.0	0.08571428571428573	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCAWG_WGS_KIDNEY_RCC	MET	1	RCCC	R	Renal	WGS	dom	YES	NO	tier1_tier3	7.0	7.0	1.0		primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_KIDNEY_RCC.01.out.gz	46.0	4.0	0.08	0.0	0.0	False	False	False	1.0	False	0.0	PASS
PCAWG_WGS_KIDNEY_RCC	TP53	1	RCCC	R	Renal	WGS	rec	YES	YES	tier1_tier3	3.0	3.0	1.0		primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_KIDNEY_RCC.01.out.gz	11.0	1.0	0.08333333333333333	0.0	0.09090909090909093	False	False	False	0.0	False	0.0	PASS
ICGC_WXS_GACA_CN	TP53	1	ST	DT	Digestive tract	WXS	rec	YES	YES	tier1_tier3	23.0	23.0	1.0	oncodrivefml,cbase,dndscv,edriver	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WXS_GACA_CN.01.out.gz	32.0	0.0	0.0	0.0	0.0625	False	False	False	0.0	False	0.0	PASS
ICGC_WXS_GACA_CN	KMT2D	1	ST	DT	Digestive tract	WXS	rec	YES	NO	tier1_tier3	3.0	3.0	1.0		primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WXS_GACA_CN.01.out.gz	3.0	0.0	0.0	0.0	0.0	False	True	True	0.0	False	0.0	PASS
PCAWG_WGS_LIVER_HCC	CTNNB1	1	HC	H	Hepatic	WGS	dom	YES	YES	tier1_tier3	77.0	83.0	1.0779220779220782	edriver,cbase,oncodrivefml,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_LIVER_HCC.01.out.gz	129.0	2.0	0.015267175572519085	0.0	0.015503875968992246	False	False	False	4.0	False	0.0	PASS
PCAWG_WGS_LIVER_HCC	TP53	1	HC	H	Hepatic	WGS	rec	YES	YES	tier1_tier3	88.0	90.0	1.0227272727272727	edriver,cbase,oncodrivefml,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_LIVER_HCC.01.out.gz	100.0	7.0	0.06542056074766353	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCAWG_WGS_LIVER_HCC	RPL22	3	HC	H	Hepatic	WGS	rec	YES	NO	tier1_tier3	4.0	4.0	1.0		primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCAWG_WGS_LIVER_HCC.01.out.gz	16.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
ICGC_WGS_SKCA_BR	PDCD1LG2	1	CM	SK	Skin	WGS	dom	YES	NO	tier1_tier3	4.0	4.0	1.0	oncodriveclustl	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_SKCA_BR.01.out.gz	12.0	0.0	0.0	0.0	0.0	False	True	False	1.0	False	0.0	PASS
ICGC_WGS_BRCA_FR	TP53	1	BRCA	TX	Torax	WGS	rec	YES	YES	tier1_tier3	24.0	24.0	1.0	oncodrivefml,edriver,cbase,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_BRCA_FR.01.out.gz	28.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
ICGC_WGS_BRCA_FR	PIK3CA	1	BRCA	TX	Torax	WGS	dom	YES	YES	tier1_tier3	16.0	17.0	1.0625	cbase,oncodriveclustl,dndscv	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_BRCA_FR.01.out.gz	30.0	0.0	0.0	0.0	0.03333333333333333	False	False	False	1.0	False	0.0	PASS
ICGC_WGS_BRCA_FR	MEN1	1	BRCA	TX	Torax	WGS	rec	YES	NO	tier1_tier3	3.0	3.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_BRCA_FR.01.out.gz	4.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
ICGC_WGS_BRCA_FR	KMT2C	1	BRCA	TX	Torax	WGS	rec	YES	NO	tier1_tier3	4.0	4.0	1.0	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_BRCA_FR.01.out.gz	58.0	0.0	0.0	0.0	0.0	False	False	True	4.0	False	0.0	PASS
ICGC_WGS_BRCA_FR	RUSC1	1	BRCA	TX	Torax	WGS	rec	NO	NO	tier1_tier3	3.0	4.0	1.3333333333333333	cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/ICGC_WGS_BRCA_FR.01.out.gz	7.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_BRCA	PIK3CA	1	BRCA	TX	Torax	WXS	dom	YES	YES	tier1_tier3	328.0	368.0	1.1219512195121952	dndscv,cbase,hotmapssignature,edriver,oncodriveclustl	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	362.0	0.0	0.0	0.0055248618784530384	0.0	False	False	False	4.0	False	0.0	PASS
PCATLAS_WXS_BRCA	TP53	1	BRCA	TX	Torax	WXS	rec	YES	YES	tier1_tier3	304.0	312.0	1.0263157894736843	dndscv,cbase,hotmapssignature,edriver,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	274.0	21.0	0.0711864406779661	0.007299270072992701	0.0036496350364963507	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_BRCA	PTEN	1	BRCA	TX	Torax	WXS	rec	YES	NO	tier1_tier3	46.0	50.0	1.0869565217391304	dndscv,cbase,hotmapssignature,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	33.0	7.0	0.175	0.030303030303030307	0.030303030303030307	False	False	False	0.0	False	0.025	PASS
PCATLAS_WXS_BRCA	CDH1	1	BRCA	TX	Torax	WXS	rec	YES	YES	tier1_tier3	106.0	107.0	1.0094339622641508	dndscv,cbase,oncodrivefml,oncodriveclustl	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	58.0	15.0	0.2054794520547945	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_BRCA	MAP2K4	1	BRCA	TX	Torax	WXS	rec	YES	YES	tier1_tier3	31.0	33.0	1.064516129032258	dndscv,cbase,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	26.0	2.0	0.07142857142857142	0.0	0.0	False	False	False	1.0	False	0.0	PASS
PCATLAS_WXS_BRCA	KMT2C	1	BRCA	TX	Torax	WXS	rec	YES	NO	tier1_tier3	89.0	100.0	1.1235955056179776	dndscv,cbase,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	69.0	17.0	0.19767441860465115	0.014492753623188406	0.0	False	False	True	3.0	False	0.02325581395348837	PASS
PCATLAS_WXS_BRCA	MAP3K1	1	BRCA	TX	Torax	WXS	rec	YES	YES	tier1_tier3	85.0	123.0	1.4470588235294115	dndscv,cbase,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	52.0	13.0	0.2	0.0	0.0	False	True	False	1.0	False	0.0	PASS
PCATLAS_WXS_BRCA	ARID1A	1	BRCA	TX	Torax	WXS	rec	YES	YES	tier1_tier3	31.0	33.0	1.064516129032258	dndscv,cbase,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	27.0	5.0	0.15625	0.037037037037037035	0.0	False	False	False	1.0	False	0.03125	PASS
PCATLAS_WXS_BRCA	FOXA1	1	BRCA	TX	Torax	WXS	dom	YES	YES	tier1_tier3	30.0	35.0	1.1666666666666667	dndscv,cbase,edriver	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	29.0	3.0	0.09375	0.0	0.03448275862068965	False	False	False	1.0	False	0.0	PASS
PCATLAS_WXS_BRCA	AKT1	1	BRCA	TX	Torax	WXS	dom	YES	YES	tier1_tier3	26.0	26.0	1.0	dndscv,cbase,edriver,oncodriveclustl	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	27.0	0.0	0.0	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_BRCA	RB1	1	BRCA	TX	Torax	WXS	rec	YES	YES	tier1_tier3	24.0	27.0	1.125	dndscv,cbase,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	22.0	3.0	0.12	0.0	0.0	False	False	False	0.0	False	0.08	PASS
PCATLAS_WXS_BRCA	RUNX1	1	BRCA	TX	Torax	WXS	rec	YES	NO	tier1_tier3	40.0	43.0	1.075	dndscv,cbase,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	25.0	5.0	0.16666666666666666	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_BRCA	GATA3	1	BRCA	TX	Torax	WXS	rec	YES	YES	tier1_tier3	97.0	99.0	1.0206185567010309	dndscv,cbase,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	18.0	5.0	0.21739130434782608	0.0	0.05555555555555555	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_BRCA	NCOR1	1	BRCA	TX	Torax	WXS	rec	YES	YES	tier1_tier3	40.0	41.0	1.025	dndscv,cbase,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	35.0	4.0	0.10256410256410256	0.028571428571428567	0.0	False	False	False	0.0	False	0.02564102564102564	PASS
PCATLAS_WXS_BRCA	CASP8	1	BRCA	TX	Torax	WXS	rec	YES	YES	tier1_tier3	17.0	18.0	1.0588235294117647	dndscv,cbase,oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	18.0	0.0	0.0	0.05555555555555555	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_BRCA	NF1	1	BRCA	TX	Torax	WXS	rec	YES	NO	tier1_tier3	32.0	38.0	1.1875	dndscv,cbase	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	37.0	5.0	0.11904761904761905	0.0	0.0	False	False	False	1.0	False	0.0	PASS
PCATLAS_WXS_BRCA	ERBB2	1	BRCA	TX	Torax	WXS	dom	YES	YES	tier1_tier3	28.0	32.0	1.1428571428571428	dndscv,hotmapssignature	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	31.0	3.0	0.08823529411764706	0.0	0.0	False	False	False	1.0	False	0.029411764705882356	PASS
PCATLAS_WXS_BRCA	SF3B1	1	BRCA	TX	Torax	WXS	dom	YES	NO	tier1_tier3	20.0	20.0	1.0	cbase,oncodrivefml,oncodriveclustl	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	19.0	1.0	0.05	0.0	0.0	False	False	False	0.0	False	0.0	PASS
PCATLAS_WXS_BRCA	TBX3	1	BRCA	TX	Torax	WXS	rec	YES	YES	tier1_tier3	27.0	27.0	1.0	oncodrivefml	primary	/workspace/projects/intogen_2017/runs/20180502/combination/PCATLAS_WXS_BRCA.01.out.gz	9.0	6.0	0.4	0.0	0.0	False	False	False	0.0	False	0.06666666666666668	PASS
